cms_entity_name,feature_year_t,target_year_t1,claims,beneficiaries,spending,avg_spending_per_claim,avg_spending_per_beneficiary,manufacturer_count,claims_lag_1,claims_growth_yoy,beneficiaries_lag_1,beneficiary_growth_yoy,spending_lag_1,spending_growth_yoy,avg_spending_per_claim_growth,years_observed_before_t,claims_rolling_mean_2y,claims_rolling_std_2y,spending_rolling_mean_2y,is_first_observation_year,prior_shortage_count,ever_shortage_before_t,years_since_last_shortage,therapeutic_category,is_single_manufacturer,mapping_status,primary_rxcui,shortage_next_year
COLESTIPOL,2021,2022,2068262.0,858662.0,29989807.12,14.5,34.93,8.0,1994396.0,0.037,827996.0,0.037,28918742.58,0.037,0.0,3,2031329.0,52231.15,29454274.85,0,0,0,-1,Unclassified / General,0,unique,2685,0
COLESTIPOL,2022,2023,2142129.0,889329.0,31060871.66,14.5,34.93,8.0,2068262.0,0.0357,858662.0,0.0357,29989807.12,0.0357,0.0,4,2105195.5,52231.86,30525339.39,0,0,0,-1,Unclassified / General,0,unique,2685,0
COLESTIPOL,2023,2024,2215995.0,919995.0,32131936.2,14.5,34.93,8.0,2142129.0,0.0345,889329.0,0.0345,31060871.66,0.0345,0.0,5,2179062.0,52231.15,31596403.93,0,0,0,-1,Unclassified / General,0,unique,2685,0
COLESEVELAM,2018,2019,4580299.0,500299.0,231305099.5,50.5,462.33,4.0,4580299.0,0.0,500299.0,0.0,231305099.5,0.0,0.0,0,4580299.0,0.0,231305099.5,1,0,0,-1,Unclassified / General,0,unique,141626,0
COLESEVELAM,2019,2020,4763510.0,520310.0,240557303.48,50.5,462.33,4.0,4580299.0,0.04,500299.0,0.04,231305099.5,0.04,0.0,1,4671904.5,129549.74,235931201.49,0,0,0,-1,Unclassified / General,0,unique,141626,0
COLESEVELAM,2020,2021,4946722.0,540322.0,249809507.46,50.5,462.33,4.0,4763510.0,0.0385,520310.0,0.0385,240557303.48,0.0385,0.0,2,4855116.0,129550.45,245183405.47,0,0,0,-1,Unclassified / General,0,unique,141626,0
COLESEVELAM,2021,2022,5129934.0,560334.0,259061711.44,50.5,462.33,4.0,4946722.0,0.037,540322.0,0.037,249809507.46,0.037,0.0,3,5038328.0,129550.45,254435609.45,0,0,0,-1,Unclassified / General,0,unique,141626,0
COLESEVELAM,2022,2023,5313146.0,580346.0,268313915.42,50.5,462.33,4.0,5129934.0,0.0357,560334.0,0.0357,259061711.44,0.0357,0.0,4,5221540.0,129550.45,263687813.43,0,0,0,-1,Unclassified / General,0,unique,141626,0
COLESEVELAM,2023,2024,5496358.0,600358.0,277566119.4,50.5,462.33,4.0,5313146.0,0.0345,580346.0,0.0345,268313915.42,0.0345,0.0,5,5404752.0,129550.45,272940017.41,0,0,0,-1,Unclassified / General,0,unique,141626,0
URSODIOL,2018,2019,1324013.0,244013.0,19198188.5,14.5,78.68,6.0,1324013.0,0.0,244013.0,0.0,19198188.5,0.0,0.0,0,1324013.0,0.0,19198188.5,1,0,0,-1,Other,0,unique,11065,0
URSODIOL,2019,2020,1376973.0,253773.0,19966116.04,14.5,78.68,6.0,1324013.0,0.04,244013.0,0.04,19198188.5,0.04,0.0,1,1350493.0,37448.38,19582152.27,0,0,0,-1,Other,0,unique,11065,0
URSODIOL,2020,2021,1429934.0,263534.0,20734043.58,14.5,78.68,6.0,1376973.0,0.0385,253773.0,0.0385,19966116.04,0.0385,0.0,2,1403453.5,37449.08,20350079.81,0,0,0,-1,Other,0,unique,11065,0
URSODIOL,2021,2022,1482894.0,273294.0,21501971.12,14.5,78.68,6.0,1429934.0,0.037,263534.0,0.037,20734043.58,0.037,0.0,3,1456414.0,37448.38,21118007.35,0,0,0,-1,Other,0,unique,11065,0
URSODIOL,2022,2023,1535855.0,283055.0,22269898.66,14.5,78.68,6.0,1482894.0,0.0357,273294.0,0.0357,21501971.12,0.0357,0.0,4,1509374.5,37449.08,21885934.89,0,0,0,-1,Other,0,unique,11065,0
URSODIOL,2023,2024,1588815.0,292815.0,23037826.2,14.5,78.68,6.0,1535855.0,0.0345,283055.0,0.0345,22269898.66,0.0345,0.0,5,1562335.0,37448.38,22653862.43,0,0,0,-1,Other,0,unique,11065,0
PANCRELIPASE,2018,2019,3204234.0,124234.0,113750307.0,35.5,915.61,3.0,3204234.0,0.0,124234.0,0.0,113750307.0,0.0,0.0,0,3204234.0,0.0,113750307.0,1,0,0,-1,Unclassified / General,0,unique,392491,0
PANCRELIPASE,2019,2020,3332403.0,129203.0,118300319.28,35.5,915.62,3.0,3204234.0,0.04,124234.0,0.04,113750307.0,0.04,0.0,1,3268318.5,90629.17,116025313.14,0,0,0,-1,Unclassified / General,0,unique,392491,0
PANCRELIPASE,2020,2021,3460572.0,134172.0,122850331.56,35.5,915.62,3.0,3332403.0,0.0385,129203.0,0.0385,118300319.28,0.0385,0.0,2,3396487.5,90629.17,120575325.42,0,0,0,-1,Unclassified / General,0,unique,392491,0
PANCRELIPASE,2021,2022,3588742.0,139142.0,127400343.84,35.5,915.61,3.0,3460572.0,0.037,134172.0,0.037,122850331.56,0.037,0.0,3,3524657.0,90629.88,125125337.7,0,0,0,-1,Unclassified / General,0,unique,392491,0
PANCRELIPASE,2022,2023,3716911.0,144111.0,131950356.12,35.5,915.62,3.0,3588742.0,0.0357,139142.0,0.0357,127400343.84,0.0357,0.0,4,3652826.5,90629.17,129675349.98,0,0,0,-1,Unclassified / General,0,unique,392491,0
PANCRELIPASE,2023,2024,3845080.0,149080.0,136500368.4,35.5,915.62,3.0,3716911.0,0.0345,144111.0,0.0345,131950356.12,0.0345,0.0,5,3780995.5,90629.17,134225362.26,0,0,0,-1,Unclassified / General,0,unique,392491,0
PEG3350,2018,2019,1443610.0,363610.0,16601515.0,11.5,45.66,3.0,1443610.0,0.0,363610.0,0.0,16601515.0,0.0,0.0,0,1443610.0,0.0,16601515.0,1,0,0,-1,Unclassified / General,0,unique,221147,0
PEG3350,2019,2020,1501354.0,378154.0,17265575.6,11.5,45.66,3.0,1443610.0,0.04,363610.0,0.04,16601515.0,0.04,0.0,1,1472482.0,40831.17,16933545.3,0,0,0,-1,Unclassified / General,0,unique,221147,0
PEG3350,2020,2021,1559098.0,392698.0,17929636.2,11.5,45.66,3.0,1501354.0,0.0385,378154.0,0.0385,17265575.6,0.0385,0.0,2,1530226.0,40831.17,17597605.9,0,0,0,-1,Unclassified / General,0,unique,221147,0
PEG3350,2021,2022,1616843.0,407243.0,18593696.8,11.5,45.66,3.0,1559098.0,0.037,392698.0,0.037,17929636.2,0.037,0.0,3,1587970.5,40831.88,18261666.5,0,0,0,-1,Unclassified / General,0,unique,221147,0
PEG3350,2022,2023,1674587.0,421787.0,19257757.4,11.5,45.66,3.0,1616843.0,0.0357,407243.0,0.0357,18593696.8,0.0357,0.0,4,1645715.0,40831.17,18925727.1,0,0,0,-1,Unclassified / General,0,unique,221147,0
PEG3350,2023,2024,1732332.0,436332.0,19921818.0,11.5,45.66,3.0,1674587.0,0.0345,421787.0,0.0345,19257757.4,0.0345,0.0,5,1703459.5,40831.88,19589787.7,0,0,0,-1,Unclassified / General,0,unique,221147,0
SODIUM PHOSPHATE,2018,2019,4726024.0,646024.0,120513612.0,25.5,186.55,1.0,4726024.0,0.0,646024.0,0.0,120513612.0,0.0,0.0,0,4726024.0,0.0,120513612.0,1,26,1,1,Gastroenterology,1,unique,36709,0
SODIUM PHOSPHATE,2019,2020,4915064.0,671864.0,125334156.48,25.5,186.55,1.0,4726024.0,0.04,646024.0,0.04,120513612.0,0.04,0.0,1,4820544.0,133671.47,122923884.24,0,26,1,2,Gastroenterology,1,unique,36709,0
SODIUM PHOSPHATE,2020,2021,5104105.0,697705.0,130154700.96,25.5,186.55,1.0,4915064.0,0.0385,671864.0,0.0385,125334156.48,0.0385,0.0,2,5009584.5,133672.17,127744428.72,0,26,1,3,Gastroenterology,1,unique,36709,0
SODIUM PHOSPHATE,2021,2022,5293146.0,723546.0,134975245.44,25.5,186.55,1.0,5104105.0,0.037,697705.0,0.037,130154700.96,0.037,0.0,3,5198625.5,133672.17,132564973.2,0,26,1,4,Gastroenterology,1,unique,36709,0
SODIUM PHOSPHATE,2022,2023,5482187.0,749387.0,139795789.92,25.5,186.55,1.0,5293146.0,0.0357,723546.0,0.0357,134975245.44,0.0357,0.0,4,5387666.5,133672.17,137385517.68,0,26,1,5,Gastroenterology,1,unique,36709,0
SODIUM PHOSPHATE,2023,2024,5671228.0,775228.0,144616334.4,25.5,186.55,1.0,5482187.0,0.0345,749387.0,0.0345,139795789.92,0.0345,0.0,5,5576707.5,133672.17,142206062.16,0,26,1,6,Gastroenterology,1,unique,36709,0
ALBUTEROL,2018,2019,2915974.0,835974.0,74357337.0,25.5,88.95,7.0,2915974.0,0.0,835974.0,0.0,74357337.0,0.0,0.0,0,2915974.0,0.0,74357337.0,1,0,0,-1,Pediatric,0,unique,435,0
ALBUTEROL,2019,2020,3032612.0,869412.0,77331630.48,25.5,88.95,7.0,2915974.0,0.04,835974.0,0.04,74357337.0,0.04,0.0,1,2974293.0,82475.52,75844483.74,0,0,0,-1,Pediatric,0,unique,435,0
ALBUTEROL,2020,2021,3149251.0,902851.0,80305923.96,25.5,88.95,7.0,3032612.0,0.0385,869412.0,0.0385,77331630.48,0.0385,0.0,2,3090931.5,82476.23,78818777.22,0,0,0,-1,Pediatric,0,unique,435,0
ALBUTEROL,2021,2022,3265890.0,936290.0,83280217.44,25.5,88.95,7.0,3149251.0,0.037,902851.0,0.037,80305923.96,0.037,0.0,3,3207570.5,82476.23,81793070.7,0,0,0,-1,Pediatric,0,unique,435,1
ALBUTEROL,2022,2023,3382529.0,969729.0,86254510.92,25.5,88.95,7.0,3265890.0,0.0357,936290.0,0.0357,83280217.44,0.0357,0.0,4,3324209.5,82476.23,84767364.18,0,3,1,0,Pediatric,0,unique,435,0
ALBUTEROL,2023,2024,3499168.0,1003168.0,89228804.4,25.5,88.95,7.0,3382529.0,0.0345,969729.0,0.0345,86254510.92,0.0345,0.0,5,3440848.5,82476.23,87741657.66,0,3,1,1,Pediatric,0,unique,435,0
MONTELUKAST,2018,2019,260807.0,180807.0,2216859.5,8.5,12.26,8.0,260807.0,0.0,180807.0,0.0,2216859.5,0.0,0.0,0,260807.0,0.0,2216859.5,1,0,0,-1,Pulmonary/Allergy,0,unique,88249,0
MONTELUKAST,2019,2020,271239.0,188039.0,2305533.88,8.5,12.26,8.0,260807.0,0.04,180807.0,0.04,2216859.5,0.04,0.0,1,266023.0,7376.54,2261196.69,0,0,0,-1,Pulmonary/Allergy,0,unique,88249,0
MONTELUKAST,2020,2021,281671.0,195271.0,2394208.26,8.5,12.26,8.0,271239.0,0.0385,188039.0,0.0385,2305533.88,0.0385,0.0,2,276455.0,7376.54,2349871.07,0,0,0,-1,Pulmonary/Allergy,0,unique,88249,0
MONTELUKAST,2021,2022,292103.0,202503.0,2482882.64,8.5,12.26,8.0,281671.0,0.037,195271.0,0.037,2394208.26,0.037,0.0,3,286887.0,7376.54,2438545.45,0,0,0,-1,Pulmonary/Allergy,0,unique,88249,0
MONTELUKAST,2022,2023,302536.0,209736.0,2571557.02,8.5,12.26,8.0,292103.0,0.0357,202503.0,0.0357,2482882.64,0.0357,0.0,4,297319.5,7377.25,2527219.83,0,0,0,-1,Pulmonary/Allergy,0,unique,88249,0
MONTELUKAST,2023,2024,312968.0,216968.0,2660231.4,8.5,12.26,8.0,302536.0,0.0345,209736.0,0.0345,2571557.02,0.0345,0.0,5,307752.0,7376.54,2615894.21,0,0,0,-1,Pulmonary/Allergy,0,unique,88249,0
FLUTICASONE,2018,2019,3040105.0,960105.0,19760682.5,6.5,20.58,2.0,3040105.0,0.0,960105.0,0.0,19760682.5,0.0,0.0,0,3040105.0,0.0,19760682.5,1,0,0,-1,Pulmonary/Allergy,0,unique,41126,0
FLUTICASONE,2019,2020,3161709.0,998509.0,20551109.8,6.5,20.58,2.0,3040105.0,0.04,960105.0,0.04,19760682.5,0.04,0.0,1,3100907.0,85987.01,20155896.15,0,0,0,-1,Pulmonary/Allergy,0,unique,41126,0
FLUTICASONE,2020,2021,3283313.0,1036913.0,21341537.1,6.5,20.58,2.0,3161709.0,0.0385,998509.0,0.0385,20551109.8,0.0385,0.0,2,3222511.0,85987.01,20946323.45,0,0,0,-1,Pulmonary/Allergy,0,unique,41126,0
FLUTICASONE,2021,2022,3404917.0,1075317.0,22131964.4,6.5,20.58,2.0,3283313.0,0.037,1036913.0,0.037,21341537.1,0.037,0.0,3,3344115.0,85987.01,21736750.75,0,0,0,-1,Pulmonary/Allergy,0,unique,41126,0
FLUTICASONE,2022,2023,3526521.0,1113721.0,22922391.7,6.5,20.58,2.0,3404917.0,0.0357,1075317.0,0.0357,22131964.4,0.0357,0.0,4,3465719.0,85987.01,22527178.05,0,0,0,-1,Pulmonary/Allergy,0,unique,41126,0
FLUTICASONE,2023,2024,3648126.0,1152126.0,23712819.0,6.5,20.58,2.0,3526521.0,0.0345,1113721.0,0.0345,22922391.7,0.0345,0.0,5,3587323.5,85987.72,23317605.35,0,0,0,-1,Pulmonary/Allergy,0,unique,41126,0
IPRATROPIUM,2018,2019,4673678.0,593678.0,137873501.0,29.5,232.24,7.0,4673678.0,0.0,593678.0,0.0,137873501.0,0.0,0.0,0,4673678.0,0.0,137873501.0,1,0,0,-1,Unclassified / General,0,unique,7213,0
IPRATROPIUM,2019,2020,4860625.0,617425.0,143388441.04,29.5,232.24,7.0,4673678.0,0.04,593678.0,0.04,137873501.0,0.04,0.0,1,4767151.5,132191.49,140630971.02,0,0,0,-1,Unclassified / General,0,unique,7213,0
IPRATROPIUM,2020,2021,5047572.0,641172.0,148903381.08,29.5,232.24,7.0,4860625.0,0.0385,617425.0,0.0385,143388441.04,0.0385,0.0,2,4954098.5,132191.49,146145911.06,0,0,0,-1,Unclassified / General,0,unique,7213,0
IPRATROPIUM,2021,2022,5234519.0,664919.0,154418321.12,29.5,232.24,7.0,5047572.0,0.037,641172.0,0.037,148903381.08,0.037,0.0,3,5141045.5,132191.49,151660851.1,0,0,0,-1,Unclassified / General,0,unique,7213,0
IPRATROPIUM,2022,2023,5421466.0,688666.0,159933261.16,29.5,232.24,7.0,5234519.0,0.0357,664919.0,0.0357,154418321.12,0.0357,0.0,4,5327992.5,132191.49,157175791.14,0,0,0,-1,Unclassified / General,0,unique,7213,0
IPRATROPIUM,2023,2024,5608413.0,712413.0,165448201.2,29.5,232.24,7.0,5421466.0,0.0345,688666.0,0.0345,159933261.16,0.0345,0.0,5,5514939.5,132191.49,162690731.18,0,0,0,-1,Unclassified / General,0,unique,7213,0
TIOTROPIUM,2018,2019,4792521.0,712521.0,107831722.5,22.5,151.34,2.0,4792521.0,0.0,712521.0,0.0,107831722.5,0.0,0.0,0,4792521.0,0.0,107831722.5,1,0,0,-1,Unclassified / General,0,unique,69120,0
TIOTROPIUM,2019,2020,4984221.0,741021.0,112144991.4,22.5,151.34,2.0,4792521.0,0.04,712521.0,0.04,107831722.5,0.04,0.0,1,4888371.0,135552.37,109988356.95,0,0,0,-1,Unclassified / General,0,unique,69120,0
TIOTROPIUM,2020,2021,5175922.0,769522.0,116458260.3,22.5,151.34,2.0,4984221.0,0.0385,741021.0,0.0385,112144991.4,0.0385,0.0,2,5080071.5,135553.08,114301625.85,0,0,0,-1,Unclassified / General,0,unique,69120,0
TIOTROPIUM,2021,2022,5367623.0,798023.0,120771529.2,22.5,151.34,2.0,5175922.0,0.037,769522.0,0.037,116458260.3,0.037,0.0,3,5271772.5,135553.08,118614894.75,0,0,0,-1,Unclassified / General,0,unique,69120,0
TIOTROPIUM,2022,2023,5559324.0,826524.0,125084798.1,22.5,151.34,2.0,5367623.0,0.0357,798023.0,0.0357,120771529.2,0.0357,0.0,4,5463473.5,135553.08,122928163.65,0,0,0,-1,Unclassified / General,0,unique,69120,0
TIOTROPIUM,2023,2024,5751025.0,855025.0,129398067.0,22.5,151.34,2.0,5559324.0,0.0345,826524.0,0.0345,125084798.1,0.0345,0.0,5,5655174.5,135553.08,127241432.55,0,0,0,-1,Unclassified / General,0,unique,69120,0
CETIRIZINE,2018,2019,3256728.0,176728.0,96073476.0,29.5,543.62,1.0,3256728.0,0.0,176728.0,0.0,96073476.0,0.0,0.0,0,3256728.0,0.0,96073476.0,1,0,0,-1,Unclassified / General,1,unique,20610,0
CETIRIZINE,2019,2020,3386997.0,183797.0,99916415.04,29.5,543.62,1.0,3256728.0,0.04,176728.0,0.04,96073476.0,0.04,0.0,1,3321862.5,92114.09,97994945.52,0,0,0,-1,Unclassified / General,1,unique,20610,0
CETIRIZINE,2020,2021,3517266.0,190866.0,103759354.08,29.5,543.62,1.0,3386997.0,0.0385,183797.0,0.0385,99916415.04,0.0385,0.0,2,3452131.5,92114.09,101837884.56,0,0,0,-1,Unclassified / General,1,unique,20610,0
CETIRIZINE,2021,2022,3647535.0,197935.0,107602293.12,29.5,543.62,1.0,3517266.0,0.037,190866.0,0.037,103759354.08,0.037,0.0,3,3582400.5,92114.09,105680823.6,0,0,0,-1,Unclassified / General,1,unique,20610,0
CETIRIZINE,2022,2023,3777804.0,205004.0,111445232.16,29.5,543.62,1.0,3647535.0,0.0357,197935.0,0.0357,107602293.12,0.0357,0.0,4,3712669.5,92114.09,109523762.64,0,0,0,-1,Unclassified / General,1,unique,20610,0
CETIRIZINE,2023,2024,3908073.0,212073.0,115288171.2,29.5,543.62,1.0,3777804.0,0.0345,205004.0,0.0345,111445232.16,0.0345,0.0,5,3842938.5,92114.09,113366701.68,0,0,0,-1,Unclassified / General,1,unique,20610,0
LORATADINE,2018,2019,1282729.0,202729.0,39123234.5,30.5,192.98,2.0,1282729.0,0.0,202729.0,0.0,39123234.5,0.0,0.0,0,1282729.0,0.0,39123234.5,1,0,0,-1,Unclassified / General,0,unique,28889,0
LORATADINE,2019,2020,1334038.0,210838.0,40688163.88,30.5,192.98,2.0,1282729.0,0.04,202729.0,0.04,39123234.5,0.04,0.0,1,1308383.5,36280.94,39905699.19,0,0,0,-1,Unclassified / General,0,unique,28889,0
LORATADINE,2020,2021,1385347.0,218947.0,42253093.26,30.5,192.98,2.0,1334038.0,0.0385,210838.0,0.0385,40688163.88,0.0385,0.0,2,1359692.5,36280.94,41470628.57,0,0,0,-1,Unclassified / General,0,unique,28889,0
LORATADINE,2021,2022,1436656.0,227056.0,43818022.64,30.5,192.98,2.0,1385347.0,0.037,218947.0,0.037,42253093.26,0.037,0.0,3,1411001.5,36280.94,43035557.95,0,0,0,-1,Unclassified / General,0,unique,28889,0
LORATADINE,2022,2023,1487965.0,235165.0,45382952.02,30.5,192.98,2.0,1436656.0,0.0357,227056.0,0.0357,43818022.64,0.0357,0.0,4,1462310.5,36280.94,44600487.33,0,0,0,-1,Unclassified / General,0,unique,28889,0
LORATADINE,2023,2024,1539274.0,243274.0,46947881.4,30.5,192.98,2.0,1487965.0,0.0345,235165.0,0.0345,45382952.02,0.0345,0.0,5,1513619.5,36280.94,46165416.71,0,0,0,-1,Unclassified / General,0,unique,28889,0
FEXOFENADINE,2018,2019,1624704.0,544704.0,8935872.0,5.5,16.41,1.0,1624704.0,0.0,544704.0,0.0,8935872.0,0.0,0.0,0,1624704.0,0.0,8935872.0,1,0,0,-1,Unclassified / General,1,unique,87636,0
FEXOFENADINE,2019,2020,1689692.0,566492.0,9293306.88,5.5,16.41,1.0,1624704.0,0.04,544704.0,0.04,8935872.0,0.04,0.0,1,1657198.0,45953.46,9114589.44,0,0,0,-1,Unclassified / General,1,unique,87636,0
FEXOFENADINE,2020,2021,1754680.0,588280.0,9650741.76,5.5,16.41,1.0,1689692.0,0.0385,566492.0,0.0385,9293306.88,0.0385,0.0,2,1722186.0,45953.46,9472024.32,0,0,0,-1,Unclassified / General,1,unique,87636,0
FEXOFENADINE,2021,2022,1819668.0,610068.0,10008176.64,5.5,16.41,1.0,1754680.0,0.037,588280.0,0.037,9650741.76,0.037,0.0,3,1787174.0,45953.46,9829459.2,0,0,0,-1,Unclassified / General,1,unique,87636,0
FEXOFENADINE,2022,2023,1884656.0,631856.0,10365611.52,5.5,16.41,1.0,1819668.0,0.0357,610068.0,0.0357,10008176.64,0.0357,0.0,4,1852162.0,45953.46,10186894.08,0,0,0,-1,Unclassified / General,1,unique,87636,0
FEXOFENADINE,2023,2024,1949644.0,653644.0,10723046.4,5.5,16.41,1.0,1884656.0,0.0345,631856.0,0.0345,10365611.52,0.0345,0.0,5,1917150.0,45953.46,10544328.96,0,0,0,-1,Unclassified / General,1,unique,87636,0
BENZONATATE,2018,2019,4566403.0,486403.0,20548813.5,4.5,42.25,4.0,4566403.0,0.0,486403.0,0.0,20548813.5,0.0,0.0,0,4566403.0,0.0,20548813.5,1,0,0,-1,Unclassified / General,0,unique,18993,0
BENZONATATE,2019,2020,4749059.0,505859.0,21370766.04,4.5,42.25,4.0,4566403.0,0.04,486403.0,0.04,20548813.5,0.04,0.0,1,4657731.0,129157.3,20959789.77,0,0,0,-1,Unclassified / General,0,unique,18993,0
BENZONATATE,2020,2021,4931715.0,525315.0,22192718.58,4.5,42.25,4.0,4749059.0,0.0385,505859.0,0.0385,21370766.04,0.0385,0.0,2,4840387.0,129157.3,21781742.31,0,0,0,-1,Unclassified / General,0,unique,18993,0
BENZONATATE,2021,2022,5114371.0,544771.0,23014671.12,4.5,42.25,4.0,4931715.0,0.037,525315.0,0.037,22192718.58,0.037,0.0,3,5023043.0,129157.3,22603694.85,0,0,0,-1,Unclassified / General,0,unique,18993,0
BENZONATATE,2022,2023,5297027.0,564227.0,23836623.66,4.5,42.25,4.0,5114371.0,0.0357,544771.0,0.0357,23014671.12,0.0357,0.0,4,5205699.0,129157.3,23425647.39,0,0,0,-1,Unclassified / General,0,unique,18993,0
BENZONATATE,2023,2024,5479683.0,583683.0,24658576.2,4.5,42.25,4.0,5297027.0,0.0345,564227.0,0.0345,23836623.66,0.0345,0.0,5,5388355.0,129157.3,24247599.93,0,0,0,-1,Unclassified / General,0,unique,18993,0
LEVALBUTEROL,2018,2019,1881438.0,801438.0,74316801.0,39.5,92.73,7.0,1881438.0,0.0,801438.0,0.0,74316801.0,0.0,0.0,0,1881438.0,0.0,74316801.0,1,0,0,-1,Unclassified / General,0,unique,237159,0
LEVALBUTEROL,2019,2020,1956695.0,833495.0,77289473.04,39.5,92.73,7.0,1881438.0,0.04,801438.0,0.04,74316801.0,0.04,0.0,1,1919066.5,53214.74,75803137.02,0,0,0,-1,Unclassified / General,0,unique,237159,0
LEVALBUTEROL,2020,2021,2031953.0,865553.0,80262145.08,39.5,92.73,7.0,1956695.0,0.0385,833495.0,0.0385,77289473.04,0.0385,0.0,2,1994324.0,53215.44,78775809.06,0,0,0,-1,Unclassified / General,0,unique,237159,0
LEVALBUTEROL,2021,2022,2107210.0,897610.0,83234817.12,39.5,92.73,7.0,2031953.0,0.037,865553.0,0.037,80262145.08,0.037,0.0,3,2069581.5,53214.74,81748481.1,0,0,0,-1,Unclassified / General,0,unique,237159,0
LEVALBUTEROL,2022,2023,2182468.0,929668.0,86207489.16,39.5,92.73,7.0,2107210.0,0.0357,897610.0,0.0357,83234817.12,0.0357,0.0,4,2144839.0,53215.44,84721153.14,0,0,0,-1,Unclassified / General,0,unique,237159,0
LEVALBUTEROL,2023,2024,2257725.0,961725.0,89180161.2,39.5,92.73,7.0,2182468.0,0.0345,929668.0,0.0345,86207489.16,0.0345,0.0,5,2220096.5,53214.74,87693825.18,0,0,0,-1,Unclassified / General,0,unique,237159,0
FORMOTEROL,2018,2019,2203292.0,123292.0,95843202.0,43.5,777.37,5.0,2203292.0,0.0,123292.0,0.0,95843202.0,0.0,0.0,0,2203292.0,0.0,95843202.0,1,0,0,-1,Unclassified / General,0,unique,25255,0
FORMOTEROL,2019,2020,2291423.0,128223.0,99676930.08,43.5,777.37,5.0,2203292.0,0.04,123292.0,0.04,95843202.0,0.04,0.0,1,2247357.5,62318.03,97760066.04,0,0,0,-1,Unclassified / General,0,unique,25255,0
FORMOTEROL,2020,2021,2379555.0,133155.0,103510658.16,43.5,777.37,5.0,2291423.0,0.0385,128223.0,0.0385,99676930.08,0.0385,0.0,2,2335489.0,62318.73,101593794.12,0,0,0,-1,Unclassified / General,0,unique,25255,0
FORMOTEROL,2021,2022,2467687.0,138087.0,107344386.24,43.5,777.37,5.0,2379555.0,0.037,133155.0,0.037,103510658.16,0.037,0.0,3,2423621.0,62318.73,105427522.2,0,0,0,-1,Unclassified / General,0,unique,25255,0
FORMOTEROL,2022,2023,2555818.0,143018.0,111178114.32,43.5,777.37,5.0,2467687.0,0.0357,138087.0,0.0357,107344386.24,0.0357,0.0,4,2511752.5,62318.03,109261250.28,0,0,0,-1,Unclassified / General,0,unique,25255,0
FORMOTEROL,2023,2024,2643950.0,147950.0,115011842.4,43.5,777.37,5.0,2555818.0,0.0345,143018.0,0.0345,111178114.32,0.0345,0.0,5,2599884.0,62318.73,113094978.36,0,0,0,-1,Unclassified / General,0,unique,25255,0
SALMETEROL,2018,2019,507121.0,427121.0,11410222.5,22.5,26.71,2.0,507121.0,0.0,427121.0,0.0,11410222.5,0.0,0.0,0,507121.0,0.0,11410222.5,1,0,0,-1,Unclassified / General,0,unique,36117,0
SALMETEROL,2019,2020,527405.0,444205.0,11866631.4,22.5,26.71,2.0,507121.0,0.04,427121.0,0.04,11410222.5,0.04,0.0,1,517263.0,14342.95,11638426.95,0,0,0,-1,Unclassified / General,0,unique,36117,0
SALMETEROL,2020,2021,547690.0,461290.0,12323040.3,22.5,26.71,2.0,527405.0,0.0385,444205.0,0.0385,11866631.4,0.0385,0.0,2,537547.5,14343.66,12094835.85,0,0,0,-1,Unclassified / General,0,unique,36117,0
SALMETEROL,2021,2022,567975.0,478375.0,12779449.2,22.5,26.71,2.0,547690.0,0.037,461290.0,0.037,12323040.3,0.037,0.0,3,557832.5,14343.66,12551244.75,0,0,0,-1,Unclassified / General,0,unique,36117,0
SALMETEROL,2022,2023,588260.0,495460.0,13235858.1,22.5,26.71,2.0,567975.0,0.0357,478375.0,0.0357,12779449.2,0.0357,0.0,4,578117.5,14343.66,13007653.65,0,0,0,-1,Unclassified / General,0,unique,36117,0
SALMETEROL,2023,2024,608545.0,512545.0,13692267.0,22.5,26.71,2.0,588260.0,0.0345,495460.0,0.0345,13235858.1,0.0345,0.0,5,598402.5,14343.66,13464062.55,0,0,0,-1,Unclassified / General,0,unique,36117,0
AZELASTINE,2018,2019,300197.0,220197.0,14559554.5,48.5,66.12,6.0,300197.0,0.0,220197.0,0.0,14559554.5,0.0,0.0,0,300197.0,0.0,14559554.5,1,0,0,-1,Unclassified / General,0,unique,18603,0
AZELASTINE,2019,2020,312204.0,229004.0,15141936.68,48.5,66.12,6.0,300197.0,0.04,220197.0,0.04,14559554.5,0.04,0.0,1,306200.5,8490.23,14850745.59,0,0,0,-1,Unclassified / General,0,unique,18603,0
AZELASTINE,2020,2021,324212.0,237812.0,15724318.86,48.5,66.12,6.0,312204.0,0.0385,229004.0,0.0385,15141936.68,0.0385,0.0,2,318208.0,8490.94,15433127.77,0,0,0,-1,Unclassified / General,0,unique,18603,0
AZELASTINE,2021,2022,336220.0,246620.0,16306701.04,48.5,66.12,6.0,324212.0,0.037,237812.0,0.037,15724318.86,0.037,0.0,3,330216.0,8490.94,16015509.95,0,0,0,-1,Unclassified / General,0,unique,18603,0
AZELASTINE,2022,2023,348228.0,255428.0,16889083.22,48.5,66.12,6.0,336220.0,0.0357,246620.0,0.0357,16306701.04,0.0357,0.0,4,342224.0,8490.94,16597892.13,0,0,0,-1,Unclassified / General,0,unique,18603,0
